book,chunk_id,text,v,a,d,n_tokens,n_hits,coverage,valence_only,v01,a01,d01
Frankenstein.clean,494,"convicted of crime? I rely on her innocence as certainly as I do upon my own. Our misfortune is doubly hard to us; we have not only lost that lovely darling boy, but this poor girl, whom I sincerely love, is to be torn away by even a worse fate. If she is condemned, I never shall know joy more. But she will not, I am sure she will not; and then I shall be happy again, even after the sad death of my little William."" ""She is innocent, my Elizabeth,"" said I, ""and that shall be proved; fear nothing, but let your spirits be cheered by the assurance of her acquittal."" ""How kind and generous you are! every one else believes in her guilt, and that made me wretched, for I knew that it was impossible: and to see every one else prejudiced in so deadly a manner rendered me hopeless and despairing.""",-0.022657,-0.025157,-0.016265,145,102,0.703448,-0.022657,0.4886715,0.4874215,0.4918675
Frankenstein.clean,495,"that shall be proved; fear nothing, but let your spirits be cheered by the assurance of her acquittal."" ""How kind and generous you are! every one else believes in her guilt, and that made me wretched, for I knew that it was impossible: and to see every one else prejudiced in so deadly a manner rendered me hopeless and despairing."" She wept. ""Dearest niece,"" said my father, ""dry your tears. If she is, as you believe, innocent, rely on the justice of our laws, and the activity with which I shall prevent the slightest shadow of partiality."" Chapter 8 We passed a few sad hours until eleven o'clock, when the trial was to commence.",0.034051,-0.057885,-0.030974,107,78,0.728972,0.034051,0.5170255,0.4710575,0.48451299999999997
Frankenstein.clean,496,"manner rendered me hopeless and despairing."" She wept. ""Dearest niece,"" said my father, ""dry your tears. If she is, as you believe, innocent, rely on the justice of our laws, and the activity with which I shall prevent the slightest shadow of partiality."" Chapter 8 We passed a few sad hours until eleven o'clock, when the trial was to commence. My father and the rest of the family being obliged to attend as witnesses, I accompanied them to the court. During the whole of this wretched mockery of justice I suffered living torture.",0.032333,-0.056746,-0.039143,88,63,0.715909,0.032333,0.5161665,0.471627,0.4804285
Frankenstein.clean,497,"with which I shall prevent the slightest shadow of partiality."" Chapter 8 We passed a few sad hours until eleven o'clock, when the trial was to commence. My father and the rest of the family being obliged to attend as witnesses, I accompanied them to the court. During the whole of this wretched mockery of justice I suffered living torture. It was to be decided whether the result of my curiosity and lawless devices would cause the death of two of my fellow beings: one a smiling babe full of innocence and joy, the other far more dreadfully murdered, with every aggravation of infamy that could make the murder memorable in horror.",0.0367,-0.008775,0.001462,107,80,0.747664,0.0367,0.51835,0.4956125,0.500731
Frankenstein.clean,498,"wretched mockery of justice I suffered living torture. It was to be decided whether the result of my curiosity and lawless devices would cause the death of two of my fellow beings: one a smiling babe full of innocence and joy, the other far more dreadfully murdered, with every aggravation of infamy that could make the murder memorable in horror. Justine also was a girl of merit and possessed qualities which promised to render her life happy; now all was to be obliterated in an ignominious grave, and I the cause!",0.048657,0.018522,0.020701,89,67,0.752809,0.048657,0.5243285,0.509261,0.5103505
Frankenstein.clean,499,"beings: one a smiling babe full of innocence and joy, the other far more dreadfully murdered, with every aggravation of infamy that could make the murder memorable in horror. Justine also was a girl of merit and possessed qualities which promised to render her life happy; now all was to be obliterated in an ignominious grave, and I the cause! A thousand times rather would I have confessed myself guilty of the crime ascribed to Justine, but I was absent when it was committed, and such a declaration would have been considered as the ravings of a madman and would not have exculpated her who suffered through me. The appearance of Justine was calm.",0.031506,-0.025429,0.016883,110,77,0.7,0.031506,0.515753,0.4872855,0.5084415
Frankenstein.clean,500,"ignominious grave, and I the cause! A thousand times rather would I have confessed myself guilty of the crime ascribed to Justine, but I was absent when it was committed, and such a declaration would have been considered as the ravings of a madman and would not have exculpated her who suffered through me. The appearance of Justine was calm. She was dressed in mourning, and her countenance, always engaging, was rendered, by the solemnity of her feelings, exquisitely beautiful.",-0.019102,-0.064367,0.013245,77,49,0.636364,-0.019102,0.490449,0.4678165,0.5066225
Frankenstein.clean,501,"to Justine, but I was absent when it was committed, and such a declaration would have been considered as the ravings of a madman and would not have exculpated her who suffered through me. The appearance of Justine was calm. She was dressed in mourning, and her countenance, always engaging, was rendered, by the solemnity of her feelings, exquisitely beautiful. Yet she appeared confident in innocence and did not tremble, although gazed on and execrated by thousands, for all the kindness which her beauty might otherwise have excited was obliterated in the minds of the spectators by the imagination of the enormity she was supposed to have committed.",0.110167,-0.022652,0.058303,104,66,0.634615,0.110167,0.5550835,0.488674,0.5291515
Frankenstein.clean,502,"always engaging, was rendered, by the solemnity of her feelings, exquisitely beautiful. Yet she appeared confident in innocence and did not tremble, although gazed on and execrated by thousands, for all the kindness which her beauty might otherwise have excited was obliterated in the minds of the spectators by the imagination of the enormity she was supposed to have committed. She was tranquil, yet her tranquillity was evidently constrained; and as her confusion had before been adduced as a proof of her guilt, she worked up her mind to an appearance of courage. When she entered the court she threw her eyes round it and quickly discovered where we were seated.",0.144214,0.006,0.066043,108,70,0.648148,0.144214,0.572107,0.503,0.5330215
Frankenstein.clean,503,"of the enormity she was supposed to have committed. She was tranquil, yet her tranquillity was evidently constrained; and as her confusion had before been adduced as a proof of her guilt, she worked up her mind to an appearance of courage. When she entered the court she threw her eyes round it and quickly discovered where we were seated. A tear seemed to dim her eye when she saw us, but she quickly recovered herself, and a look of sorrowful affection seemed to attest her utter guiltlessness. The trial began, and after the advocate against her had stated the charge, several witnesses were called.",0.061642,-0.021507,0.05491,103,67,0.650485,0.061642,0.530821,0.48924650000000003,0.527455
Frankenstein.clean,504,"the court she threw her eyes round it and quickly discovered where we were seated. A tear seemed to dim her eye when she saw us, but she quickly recovered herself, and a look of sorrowful affection seemed to attest her utter guiltlessness. The trial began, and after the advocate against her had stated the charge, several witnesses were called. Several strange facts combined against her, which might have staggered anyone who had not such proof of her innocence as I had.",0.054731,0.013173,0.078077,82,52,0.634146,0.054731,0.5273655,0.5065865,0.5390385
Frankenstein.clean,505,"when she saw us, but she quickly recovered herself, and a look of sorrowful affection seemed to attest her utter guiltlessness. The trial began, and after the advocate against her had stated the charge, several witnesses were called. Several strange facts combined against her, which might have staggered anyone who had not such proof of her innocence as I had. She had been out the whole of the night on which the murder had been committed and towards morning had been perceived by a market-woman not far from the spot where the body of the murdered child had been afterwards found.",0.080403,-0.058065,0.076403,100,62,0.62,0.080403,0.5402015,0.4709675,0.5382015
Frankenstein.clean,506,"combined against her, which might have staggered anyone who had not such proof of her innocence as I had. She had been out the whole of the night on which the murder had been committed and towards morning had been perceived by a market-woman not far from the spot where the body of the murdered child had been afterwards found. The woman asked her what she did there, but she looked very strangely and only returned a confused and unintelligible answer. She returned to the house about eight o'clock, and when one inquired where she had passed the night, she replied that she had been looking for the child and demanded earnestly if anything had been heard concerning him.",0.077485,-0.088706,0.001382,118,68,0.576271,0.077485,0.5387425,0.455647,0.500691
Frankenstein.clean,507,"found. The woman asked her what she did there, but she looked very strangely and only returned a confused and unintelligible answer. She returned to the house about eight o'clock, and when one inquired where she had passed the night, she replied that she had been looking for the child and demanded earnestly if anything had been heard concerning him. When shown the body, she fell into violent hysterics and kept her bed for several days.",0.037136,-0.061909,-0.037955,76,44,0.578947,0.037136,0.518568,0.4690455,0.4810225
Frankenstein.clean,508,"returned a confused and unintelligible answer. She returned to the house about eight o'clock, and when one inquired where she had passed the night, she replied that she had been looking for the child and demanded earnestly if anything had been heard concerning him. When shown the body, she fell into violent hysterics and kept her bed for several days. The picture was then produced which the servant had found in her pocket; and when Elizabeth, in a faltering voice, proved that it was the same which, an hour before the child had been missed, she had placed round his neck, a murmur of horror and indignation filled the court. Justine was called on for her defence.",0.035087,-0.077493,-0.034986,116,69,0.594828,0.035087,0.5175435,0.4612535,0.482507
Frankenstein.clean,509,"for several days. The picture was then produced which the servant had found in her pocket; and when Elizabeth, in a faltering voice, proved that it was the same which, an hour before the child had been missed, she had placed round his neck, a murmur of horror and indignation filled the court. Justine was called on for her defence. As the trial had proceeded, her countenance had altered. Surprise, horror, and misery were strongly expressed. Sometimes she struggled with her tears, but when she was desired to plead, she collected her powers and spoke in an audible although variable voice. ""God knows,"" she said, ""how entirely I am innocent.",0.025522,0.012239,-0.016642,108,67,0.62037,0.025522,0.512761,0.5061195,0.491679
Frankenstein.clean,510,"filled the court. Justine was called on for her defence. As the trial had proceeded, her countenance had altered. Surprise, horror, and misery were strongly expressed. Sometimes she struggled with her tears, but when she was desired to plead, she collected her powers and spoke in an audible although variable voice. ""God knows,"" she said, ""how entirely I am innocent. But I do not pretend that my protestations should acquit me; I rest my innocence on a plain and simple explanation of the facts which have been adduced against me, and I hope the character I have always borne will incline my judges to a favourable interpretation where any circumstance appears doubtful or suspicious.""",0.063,0.007391,0.027812,113,69,0.610619,0.063,0.5315,0.5036955,0.513906
Frankenstein.clean,511,"said, ""how entirely I am innocent. But I do not pretend that my protestations should acquit me; I rest my innocence on a plain and simple explanation of the facts which have been adduced against me, and I hope the character I have always borne will incline my judges to a favourable interpretation where any circumstance appears doubtful or suspicious."" She then related that, by the permission of Elizabeth, she had passed the evening of the night on which the murder had been committed at the house of an aunt at Chêne, a village situated at about a league from Geneva.",0.097194,-0.119419,0.016565,101,62,0.613861,0.097194,0.548597,0.44029050000000003,0.5082825
Frankenstein.clean,512,"I have always borne will incline my judges to a favourable interpretation where any circumstance appears doubtful or suspicious."" She then related that, by the permission of Elizabeth, she had passed the evening of the night on which the murder had been committed at the house of an aunt at Chêne, a village situated at about a league from Geneva. On her return, at about nine o'clock, she met a man who asked her if she had seen anything of the child who was lost.",0.047633,-0.083449,-0.031429,85,49,0.576471,0.047633,0.5238165,0.4582755,0.4842855
Frankenstein.clean,513,"permission of Elizabeth, she had passed the evening of the night on which the murder had been committed at the house of an aunt at Chêne, a village situated at about a league from Geneva. On her return, at about nine o'clock, she met a man who asked her if she had seen anything of the child who was lost. She was alarmed by this account and passed several hours in looking for him, when the gates of Geneva were shut, and she was forced to remain several hours of the night in a barn belonging to a cottage, being unwilling to call up the inhabitants, to whom she was well known.",0.013923,-0.094338,-0.040877,110,65,0.590909,0.013923,0.5069615,0.452831,0.4795615
Frankenstein.clean,514,"seen anything of the child who was lost. She was alarmed by this account and passed several hours in looking for him, when the gates of Geneva were shut, and she was forced to remain several hours of the night in a barn belonging to a cottage, being unwilling to call up the inhabitants, to whom she was well known. Most of the night she spent here watching; towards morning she believed that she slept for a few minutes; some steps disturbed her, and she awoke. It was dawn, and she quitted her asylum, that she might again endeavour to find my brother. If she had gone near the spot where his body lay, it was without her knowledge.",0.017421,-0.083539,-0.0335,116,76,0.655172,0.017421,0.5087105,0.4582305,0.48325
Frankenstein.clean,515,"known. Most of the night she spent here watching; towards morning she believed that she slept for a few minutes; some steps disturbed her, and she awoke. It was dawn, and she quitted her asylum, that she might again endeavour to find my brother. If she had gone near the spot where his body lay, it was without her knowledge. That she had been bewildered when questioned by the market-woman was not surprising, since she had passed a sleepless night and the fate of poor William was yet uncertain.",0.001534,-0.094724,-0.04469,89,58,0.651685,0.001534,0.500767,0.452638,0.477655
Frankenstein.clean,516,"dawn, and she quitted her asylum, that she might again endeavour to find my brother. If she had gone near the spot where his body lay, it was without her knowledge. That she had been bewildered when questioned by the market-woman was not surprising, since she had passed a sleepless night and the fate of poor William was yet uncertain. Concerning the picture she could give no account. ""I know,"" continued the unhappy victim, ""how heavily and fatally this one circumstance weighs against me, but I have no power of explaining it; and when I have expressed my utter ignorance, I am only left to conjecture concerning the probabilities by which it might have been placed in my pocket.",-0.031167,-0.087564,0.000679,120,78,0.65,-0.031167,0.4844165,0.456218,0.5003395
Frankenstein.clean,517,"uncertain. Concerning the picture she could give no account. ""I know,"" continued the unhappy victim, ""how heavily and fatally this one circumstance weighs against me, but I have no power of explaining it; and when I have expressed my utter ignorance, I am only left to conjecture concerning the probabilities by which it might have been placed in my pocket. But here also I am checked. I believe that I have no enemy on earth, and none surely would have been so wicked as to destroy me wantonly. Did the murderer place it there?",-0.070242,-0.012016,0.033726,92,62,0.673913,-0.070242,0.464879,0.493992,0.516863
Frankenstein.clean,518,"when I have expressed my utter ignorance, I am only left to conjecture concerning the probabilities by which it might have been placed in my pocket. But here also I am checked. I believe that I have no enemy on earth, and none surely would have been so wicked as to destroy me wantonly. Did the murderer place it there? I know of no opportunity afforded him for so doing; or, if I had, why should he have stolen the jewel, to part with it again so soon? ""I commit my cause to the justice of my judges, yet I see no room for hope.",-0.046203,-0.015406,0.056578,101,64,0.633663,-0.046203,0.4768985,0.492297,0.528289
Frankenstein.clean,519,"have been so wicked as to destroy me wantonly. Did the murderer place it there? I know of no opportunity afforded him for so doing; or, if I had, why should he have stolen the jewel, to part with it again so soon? ""I commit my cause to the justice of my judges, yet I see no room for hope. I beg permission to have a few witnesses examined concerning my character, and if their testimony shall not overweigh my supposed guilt, I must be condemned, although I would pledge my salvation on my innocence.""",-0.020627,-0.006763,0.043864,91,59,0.648352,-0.020627,0.4896865,0.4966185,0.521932
Frankenstein.clean,520,"jewel, to part with it again so soon? ""I commit my cause to the justice of my judges, yet I see no room for hope. I beg permission to have a few witnesses examined concerning my character, and if their testimony shall not overweigh my supposed guilt, I must be condemned, although I would pledge my salvation on my innocence."" Several witnesses were called who had known her for many years, and they spoke well of her; but fear and hatred of the crime of which they supposed her guilty rendered them timorous and unwilling to come forward.",0.007687,-0.037469,0.006281,95,64,0.673684,0.007687,0.5038435,0.4812655,0.5031405
Frankenstein.clean,521,"if their testimony shall not overweigh my supposed guilt, I must be condemned, although I would pledge my salvation on my innocence."" Several witnesses were called who had known her for many years, and they spoke well of her; but fear and hatred of the crime of which they supposed her guilty rendered them timorous and unwilling to come forward. Elizabeth saw even this last resource, her excellent dispositions and irreproachable conduct, about to fail the accused, when, although violently agitated, she desired permission to address the court. ""I am,"" said she, ""the cousin of the unhappy child who was murdered, or rather his sister, for I was educated by and have lived with his parents ever since and even long before his birth.",0.048457,-0.014407,0.019173,120,81,0.675,0.048457,0.5242285,0.4927965,0.5095865
Frankenstein.clean,522,"last resource, her excellent dispositions and irreproachable conduct, about to fail the accused, when, although violently agitated, she desired permission to address the court. ""I am,"" said she, ""the cousin of the unhappy child who was murdered, or rather his sister, for I was educated by and have lived with his parents ever since and even long before his birth. It may therefore be judged indecent in me to come forward on this occasion, but when I see a fellow creature about to perish through the cowardice of her pretended friends, I wish to be allowed to speak, that I may say what I know of her character. I am well acquainted with the accused.",0.104377,-0.054909,0.014532,108,77,0.712963,0.104377,0.5521885,0.4725455,0.507266
Frankenstein.clean,523,"even long before his birth. It may therefore be judged indecent in me to come forward on this occasion, but when I see a fellow creature about to perish through the cowardice of her pretended friends, I wish to be allowed to speak, that I may say what I know of her character. I am well acquainted with the accused. I have lived in the same house with her, at one time for five and at another for nearly two years. During all that period she appeared to me the most amiable and benevolent of human creatures.",0.126537,-0.134075,-0.01709,87,67,0.770115,0.126537,0.5632685,0.43296250000000003,0.491455
Frankenstein.clean,524,"wish to be allowed to speak, that I may say what I know of her character. I am well acquainted with the accused. I have lived in the same house with her, at one time for five and at another for nearly two years. During all that period she appeared to me the most amiable and benevolent of human creatures. She nursed Madame Frankenstein, my aunt, in her last illness, with the greatest affection and care and afterwards attended her own mother during a tedious illness, in a manner that excited the admiration of all who knew her, after which she again lived in my uncle's house, where she was beloved by all the family.",0.15175,-0.113974,0.036487,108,76,0.703704,0.15175,0.575875,0.443013,0.5182435
Frankenstein.clean,525,"and benevolent of human creatures. She nursed Madame Frankenstein, my aunt, in her last illness, with the greatest affection and care and afterwards attended her own mother during a tedious illness, in a manner that excited the admiration of all who knew her, after which she again lived in my uncle's house, where she was beloved by all the family. She was warmly attached to the child who is now dead and acted towards him like a most affectionate mother. For my own part, I do not hesitate to say that, notwithstanding all the evidence produced against her, I believe and rely on her perfect innocence.",0.176929,-0.075729,0.061357,105,70,0.666667,0.176929,0.5884645,0.4621355,0.5306785
Frankenstein.clean,526,"again lived in my uncle's house, where she was beloved by all the family. She was warmly attached to the child who is now dead and acted towards him like a most affectionate mother. For my own part, I do not hesitate to say that, notwithstanding all the evidence produced against her, I believe and rely on her perfect innocence. She had no temptation for such an action; as to the bauble on which the chief proof rests, if she had earnestly desired it, I should have willingly given it to her, so much do I esteem and value her.""",0.219815,-0.071292,0.104969,97,65,0.670103,0.219815,0.6099075,0.464354,0.5524845
Frankenstein.clean,527,"not hesitate to say that, notwithstanding all the evidence produced against her, I believe and rely on her perfect innocence. She had no temptation for such an action; as to the bauble on which the chief proof rests, if she had earnestly desired it, I should have willingly given it to her, so much do I esteem and value her."" A murmur of approbation followed Elizabeth's simple and powerful appeal, but it was excited by her generous interference, and not in favour of poor Justine, on whom the public indignation was turned with renewed violence, charging her with the blackest ingratitude. She herself wept as Elizabeth spoke, but she did not answer.",0.100722,0.002792,0.069403,109,72,0.66055,0.100722,0.550361,0.501396,0.5347015
Frankenstein.clean,528,"so much do I esteem and value her."" A murmur of approbation followed Elizabeth's simple and powerful appeal, but it was excited by her generous interference, and not in favour of poor Justine, on whom the public indignation was turned with renewed violence, charging her with the blackest ingratitude. She herself wept as Elizabeth spoke, but she did not answer. My own agitation and anguish was extreme during the whole trial. I believed in her innocence; I knew it. Could the dæmon who had (I did not for a minute doubt) murdered my brother also in his hellish sport have betrayed the innocent to death and ignominy?",-0.000727,0.028439,-0.006955,105,66,0.628571,-0.000727,0.4996365,0.5142195,0.4965225
Frankenstein.clean,529,"blackest ingratitude. She herself wept as Elizabeth spoke, but she did not answer. My own agitation and anguish was extreme during the whole trial. I believed in her innocence; I knew it. Could the dæmon who had (I did not for a minute doubt) murdered my brother also in his hellish sport have betrayed the innocent to death and ignominy? I could not sustain the horror of my situation, and when I perceived that the popular voice and the countenances of the judges had already condemned my unhappy victim, I rushed out of the court in agony.",-0.074,0.010556,-0.056407,95,54,0.568421,-0.074,0.463,0.505278,0.4717965
Frankenstein.clean,530,"(I did not for a minute doubt) murdered my brother also in his hellish sport have betrayed the innocent to death and ignominy? I could not sustain the horror of my situation, and when I perceived that the popular voice and the countenances of the judges had already condemned my unhappy victim, I rushed out of the court in agony. The tortures of the accused did not equal mine; she was sustained by innocence, but the fangs of remorse tore my bosom and would not forgo their hold. I passed a night of unmingled wretchedness. In the morning I went to the court; my lips and throat were parched.",-0.067921,-0.020619,-0.062397,107,63,0.588785,-0.067921,0.4660395,0.48969050000000003,0.4688015
Frankenstein.clean,531,"my unhappy victim, I rushed out of the court in agony. The tortures of the accused did not equal mine; she was sustained by innocence, but the fangs of remorse tore my bosom and would not forgo their hold. I passed a night of unmingled wretchedness. In the morning I went to the court; my lips and throat were parched. I dared not ask the fatal question, but I was known, and the officer guessed the cause of my visit. The ballots had been thrown; they were all black, and Justine was condemned. I cannot pretend to describe what I then felt.",-0.05415,-0.038483,-0.019883,100,60,0.6,-0.05415,0.472925,0.4807585,0.4900585
Frankenstein.clean,532,"night of unmingled wretchedness. In the morning I went to the court; my lips and throat were parched. I dared not ask the fatal question, but I was known, and the officer guessed the cause of my visit. The ballots had been thrown; they were all black, and Justine was condemned. I cannot pretend to describe what I then felt. I had before experienced sensations of horror, and I have endeavoured to bestow upon them adequate expressions, but words cannot convey an idea of the heart-sickening despair that I then endured.",0.000448,-0.050724,0.048966,91,58,0.637363,0.000448,0.500224,0.474638,0.524483
Frankenstein.clean,533,"officer guessed the cause of my visit. The ballots had been thrown; they were all black, and Justine was condemned. I cannot pretend to describe what I then felt. I had before experienced sensations of horror, and I have endeavoured to bestow upon them adequate expressions, but words cannot convey an idea of the heart-sickening despair that I then endured. The person to whom I addressed myself added that Justine had already confessed her guilt. ""That evidence,"" he observed, ""was hardly required in so glaring a case, but I am glad of it, and, indeed, none of our judges like to condemn a criminal upon circumstantial evidence, be it ever so decisive.""",0.01368,-0.043973,0.089827,111,75,0.675676,0.01368,0.50684,0.4780135,0.5449135
Frankenstein.clean,534,"of the heart-sickening despair that I then endured. The person to whom I addressed myself added that Justine had already confessed her guilt. ""That evidence,"" he observed, ""was hardly required in so glaring a case, but I am glad of it, and, indeed, none of our judges like to condemn a criminal upon circumstantial evidence, be it ever so decisive."" This was strange and unexpected intelligence; what could it mean? Had my eyes deceived me? And was I really as mad as the whole world would believe me to be if I disclosed the object of my suspicions?",-0.017083,-0.021764,0.038972,96,72,0.75,-0.017083,0.4914585,0.489118,0.519486
Frankenstein.clean,535,"glad of it, and, indeed, none of our judges like to condemn a criminal upon circumstantial evidence, be it ever so decisive."" This was strange and unexpected intelligence; what could it mean? Had my eyes deceived me? And was I really as mad as the whole world would believe me to be if I disclosed the object of my suspicions? I hastened to return home, and Elizabeth eagerly demanded the result. ""My cousin,"" replied I, ""it is decided as you may have expected; all judges had rather that ten innocent should suffer than that one guilty should escape. But she has confessed.""",0.0475,0.001365,0.028635,99,74,0.747475,0.0475,0.52375,0.5006825,0.5143175
Frankenstein.clean,536,"mad as the whole world would believe me to be if I disclosed the object of my suspicions? I hastened to return home, and Elizabeth eagerly demanded the result. ""My cousin,"" replied I, ""it is decided as you may have expected; all judges had rather that ten innocent should suffer than that one guilty should escape. But she has confessed."" This was a dire blow to poor Elizabeth, who had relied with firmness upon Justine's innocence. ""Alas!"" said she. ""How shall I ever again believe in human goodness? Justine, whom I loved and esteemed as my sister, how could she put on those smiles of innocence only to betray?",0.092662,-0.028189,-0.000311,104,74,0.711538,0.092662,0.546331,0.4859055,0.4998445
Frankenstein.clean,537,"suffer than that one guilty should escape. But she has confessed."" This was a dire blow to poor Elizabeth, who had relied with firmness upon Justine's innocence. ""Alas!"" said she. ""How shall I ever again believe in human goodness? Justine, whom I loved and esteemed as my sister, how could she put on those smiles of innocence only to betray? Her mild eyes seemed incapable of any severity or guile, and yet she has committed a murder."" Soon after we heard that the poor victim had expressed a desire to see my cousin.",0.031864,-0.007983,-0.057627,89,59,0.662921,0.031864,0.5159320000000001,0.4960085,0.4711865
Frankenstein.clean,538,"ever again believe in human goodness? Justine, whom I loved and esteemed as my sister, how could she put on those smiles of innocence only to betray? Her mild eyes seemed incapable of any severity or guile, and yet she has committed a murder."" Soon after we heard that the poor victim had expressed a desire to see my cousin. My father wished her not to go but said that he left it to her own judgment and feelings to decide. ""Yes,"" said Elizabeth, ""I will go, although she is guilty; and you, Victor, shall accompany me; I cannot go alone."" The idea of this visit was torture to me, yet I could not refuse.",0.108149,-0.033284,0.000514,109,74,0.678899,0.108149,0.5540745,0.483358,0.500257
Frankenstein.clean,539,"desire to see my cousin. My father wished her not to go but said that he left it to her own judgment and feelings to decide. ""Yes,"" said Elizabeth, ""I will go, although she is guilty; and you, Victor, shall accompany me; I cannot go alone."" The idea of this visit was torture to me, yet I could not refuse. We entered the gloomy prison chamber and beheld Justine sitting on some straw at the farther end; her hands were manacled, and her head rested on her knees. She rose on seeing us enter, and when we were left alone with her, she threw herself at the feet of Elizabeth, weeping bitterly.",0.056789,-0.053961,-0.013382,110,76,0.690909,0.056789,0.5283945,0.4730195,0.493309
Frankenstein.clean,540,"torture to me, yet I could not refuse. We entered the gloomy prison chamber and beheld Justine sitting on some straw at the farther end; her hands were manacled, and her head rested on her knees. She rose on seeing us enter, and when we were left alone with her, she threw herself at the feet of Elizabeth, weeping bitterly. My cousin wept also. ""Oh, Justine!"" said she. ""Why did you rob me of my last consolation? I relied on your innocence, and although I was then very wretched, I was not so miserable as I am now."" ""And do you also believe that I am so very, very wicked?",-0.018203,-0.031459,-0.081811,109,74,0.678899,-0.018203,0.4908985,0.4842705,0.4590945
Frankenstein.clean,541,"she threw herself at the feet of Elizabeth, weeping bitterly. My cousin wept also. ""Oh, Justine!"" said she. ""Why did you rob me of my last consolation? I relied on your innocence, and although I was then very wretched, I was not so miserable as I am now."" ""And do you also believe that I am so very, very wicked? Do you also join with my enemies to crush me, to condemn me as a murderer?"" Her voice was suffocated with sobs. ""Rise, my poor girl,"" said Elizabeth; ""why do you kneel, if you are innocent? I am not one of your enemies, I believed you guiltless, notwithstanding every evidence, until I heard that you had yourself declared your guilt.",-0.064935,0.006961,-0.050675,119,77,0.647059,-0.064935,0.4675325,0.5034805,0.4746625
Frankenstein.clean,542,"Do you also join with my enemies to crush me, to condemn me as a murderer?"" Her voice was suffocated with sobs. ""Rise, my poor girl,"" said Elizabeth; ""why do you kneel, if you are innocent? I am not one of your enemies, I believed you guiltless, notwithstanding every evidence, until I heard that you had yourself declared your guilt. That report, you say, is false; and be assured, dear Justine, that nothing can shake my confidence in you for a moment, but your own confession."" ""I did confess, but I confessed a lie. I confessed, that I might obtain absolution; but now that falsehood lies heavier at my heart than all my other sins.",-0.016,0.007082,0.056342,113,73,0.646018,-0.016,0.492,0.503541,0.528171
Frankenstein.clean,543,"had yourself declared your guilt. That report, you say, is false; and be assured, dear Justine, that nothing can shake my confidence in you for a moment, but your own confession."" ""I did confess, but I confessed a lie. I confessed, that I might obtain absolution; but now that falsehood lies heavier at my heart than all my other sins. The God of heaven forgive me! Ever since I was condemned, my confessor has besieged me; he threatened and menaced, until I almost began to think that I was the monster that he said I was. He threatened excommunication and hell fire in my last moments if I continued obdurate.",0.011643,0.056486,0.097214,108,70,0.648148,0.011643,0.5058215,0.528243,0.548607
Frankenstein.clean,544,"lies heavier at my heart than all my other sins. The God of heaven forgive me! Ever since I was condemned, my confessor has besieged me; he threatened and menaced, until I almost began to think that I was the monster that he said I was. He threatened excommunication and hell fire in my last moments if I continued obdurate. Dear lady, I had none to support me; all looked on me as a wretch doomed to ignominy and perdition. What could I do? In an evil hour I subscribed to a lie; and now only am I truly miserable.""",-0.083949,0.068407,0.035169,97,59,0.608247,-0.083949,0.4580255,0.5342035,0.5175845
Frankenstein.clean,545,"monster that he said I was. He threatened excommunication and hell fire in my last moments if I continued obdurate. Dear lady, I had none to support me; all looked on me as a wretch doomed to ignominy and perdition. What could I do? In an evil hour I subscribed to a lie; and now only am I truly miserable."" She paused, weeping, and then continued, ""I thought with horror, my sweet lady, that you should believe your Justine, whom your blessed aunt had so highly honoured, and whom you loved, was a creature capable of a crime which none but the devil himself could have perpetrated. Dear William! dearest blessed child!",0.013639,0.040778,0.041028,108,72,0.666667,0.013639,0.5068195,0.520389,0.520514
Frankenstein.clean,546,"lie; and now only am I truly miserable."" She paused, weeping, and then continued, ""I thought with horror, my sweet lady, that you should believe your Justine, whom your blessed aunt had so highly honoured, and whom you loved, was a creature capable of a crime which none but the devil himself could have perpetrated. Dear William! dearest blessed child! I soon shall see you again in heaven, where we shall all be happy; and that consoles me, going as I am to suffer ignominy and death."" ""Oh, Justine! Forgive me for having for one moment distrusted you. Why did you confess? But do not mourn, dear girl. Do not fear. I will proclaim, I will prove your innocence.",0.129577,0.025679,0.032731,113,78,0.690265,0.129577,0.5647885,0.5128395,0.5163655
Frankenstein.clean,547,"child! I soon shall see you again in heaven, where we shall all be happy; and that consoles me, going as I am to suffer ignominy and death."" ""Oh, Justine! Forgive me for having for one moment distrusted you. Why did you confess? But do not mourn, dear girl. Do not fear. I will proclaim, I will prove your innocence. I will melt the stony hearts of your enemies by my tears and prayers. You shall not die! You, my playfellow, my companion, my sister, perish on the scaffold! No! No! I never could survive so horrible a misfortune."" Justine shook her head mournfully. ""I do not fear to die,"" she said; ""that pang is past.",0.064718,0.101718,-0.02593,113,71,0.628319,0.064718,0.532359,0.550859,0.487035
Frankenstein.clean,548,"will prove your innocence. I will melt the stony hearts of your enemies by my tears and prayers. You shall not die! You, my playfellow, my companion, my sister, perish on the scaffold! No! No! I never could survive so horrible a misfortune."" Justine shook her head mournfully. ""I do not fear to die,"" she said; ""that pang is past. God raises my weakness and gives me courage to endure the worst. I leave a sad and bitter world; and if you remember me and think of me as of one unjustly condemned, I am resigned to the fate awaiting me. Learn from me, dear lady, to submit in patience to the will of heaven!""",0.047394,0.017507,-0.026085,112,71,0.633929,0.047394,0.523697,0.5087535,0.4869575
